co,co2,formaldehyde,humidity,pm1,pm10,pm25,temperature,timestamp
30,561,0,60,31,43,38,28,1/6/2023 9:20
30,564,0,60,29,40,36,28,1/6/2023 9:22
30,557,0,60,30,41,37,28,1/6/2023 9:24
30,554,0,60,31,43,38,28,1/6/2023 9:26
29,563,0,60,27,38,34,28,1/6/2023 9:28
29,559,0,60,27,38,34,28,1/6/2023 9:30
29,560,0,60,29,40,36,28,1/6/2023 9:32
30,560,0,60,28,39,35,28,1/6/2023 9:34
29,557,0,60,30,41,37,28,1/6/2023 9:36
30,554,0,60,28,39,35,28,1/6/2023 9:38
29,559,0,60,28,40,35,28,1/6/2023 9:40
30,557,0,60,30,41,37,28,1/6/2023 9:42
29,554,0,60,27,38,34,28,1/6/2023 9:44
29,554,0,60,29,40,36,28,1/6/2023 9:46
29,554,0,60,28,39,35,28,1/6/2023 9:48
29,553,0,60,30,41,37,28,1/6/2023 9:50
30,558,0,60,27,38,34,28,1/6/2023 9:52
29,550,0,60,28,39,35,28,1/6/2023 9:54
29,553,0,60,29,40,36,28,1/6/2023 9:56
29,553,0,60,27,38,34,28,1/6/2023 9:58
29,554,0,60,28,39,35,28,1/6/2023 10:02
30,547,0,60,26,37,33,28,1/6/2023 10:04
29,551,0,60,28,39,35,28,1/6/2023 10:06
29,548,0,60,28,39,35,28,1/6/2023 10:08
29,551,0,60,27,38,34,28,1/6/2023 10:10
29,550,0,60,27,38,34,28,1/6/2023 10:12
29,551,0,60,26,36,32,28,1/6/2023 10:14
29,547,0,60,26,38,33,28,1/6/2023 10:16
29,548,0,60,28,39,35,28,1/6/2023 10:18
29,542,0,60,27,38,34,28,1/6/2023 10:20
29,552,0,60,28,39,35,28,1/6/2023 10:22
29,545,0,60,26,37,33,28,1/6/2023 10:24
29,553,0,60,28,39,35,28,1/6/2023 10:26
29,547,0,60,28,39,35,28,1/6/2023 10:28
29,553,0,60,26,37,33,28,1/6/2023 10:30
29,541,0,60,27,38,34,28,1/6/2023 10:32
29,547,0,60,28,39,35,28,1/6/2023 10:34
29,543,0,60,26,37,33,28,1/6/2023 10:36
29,540,0,60,26,37,33,28,1/6/2023 10:38
29,533,0,60,27,38,34,28,1/6/2023 10:40
29,555,0,60,26,37,33,28,1/6/2023 10:42
29,539,0,60,27,38,34,28,1/6/2023 10:44
29,542,0,60,27,38,34,28,1/6/2023 10:46
29,542,0,60,27,38,34,28,1/6/2023 10:48
29,543,0,60,25,35,31,28,1/6/2023 10:50
29,515,0,60,26,36,32,28,1/6/2023 10:52
29,539,0,60,25,35,31,28,1/6/2023 10:54
28,545,0,60,27,38,34,28,1/6/2023 10:56
29,547,0,59,28,39,35,28,1/6/2023 10:58
29,541,0,60,29,40,36,28,1/6/2023 11:00
29,527,0,59,25,35,31,28,1/6/2023 11:04
28,561,0,59,26,37,33,28,1/6/2023 11:06
29,535,0,59,28,39,35,28,1/6/2023 11:08
29,534,0,59,26,37,33,28,1/6/2023 11:10
29,543,0,59,26,37,33,28,1/6/2023 11:12
29,547,0,59,26,37,33,28,1/6/2023 11:14
29,543,0,59,27,38,34,28,1/6/2023 11:16
29,544,0,59,26,37,33,28,1/6/2023 11:18
29,554,0,59,26,36,32,28,1/6/2023 11:20
29,596,0,60,26,37,33,28,1/6/2023 11:22
29,572,0,59,24,34,30,28,1/6/2023 11:24
29,579,0,58,24,34,30,28,1/6/2023 11:26
29,574,0,58,23,32,29,28,1/6/2023 11:28
29,571,0,57,24,34,30,28,1/6/2023 11:30
28,572,0,57,22,31,28,28,1/6/2023 11:32
28,563,0,56,21,29,26,28,1/6/2023 11:34
28,571,0,56,21,29,26,28,1/6/2023 11:36
28,571,0,55,22,30,27,28,1/6/2023 11:38
28,580,0,55,20,28,25,28,1/6/2023 11:40
28,581,0,55,20,28,25,28,1/6/2023 11:42
28,576,0,55,19,27,24,28,1/6/2023 11:44
27,575,0,55,18,26,23,28,1/6/2023 11:46
28,581,0,55,19,27,24,28,1/6/2023 11:48
27,569,0,56,18,26,23,28,1/6/2023 11:50
27,577,0,56,18,26,23,28,1/6/2023 11:52
27,576,0,56,17,24,22,28,1/6/2023 11:54
27,587,0,56,18,26,23,28,1/6/2023 11:56
27,593,0,55,17,24,22,28,1/6/2023 11:58
27,606,0,55,20,28,25,28,1/6/2023 12:02
27,603,0,55,18,26,23,28,1/6/2023 12:04
27,604,0,55,17,24,22,28,1/6/2023 12:06
26,601,0,55,18,26,23,28,1/6/2023 12:08
26,618,0,56,18,26,23,28,1/6/2023 12:10
26,608,0,56,19,28,24,28,1/6/2023 12:12
27,626,0,56,17,24,22,28,1/6/2023 12:14
26,620,0,56,20,28,25,28,1/6/2023 12:16
26,628,0,55,19,27,24,28,1/6/2023 12:18
26,629,0,55,19,27,24,28,1/6/2023 12:20
27,637,0,55,20,28,25,28,1/6/2023 12:22
26,633,0,56,22,30,27,28,1/6/2023 12:24
27,643,0,56,20,28,25,28,1/6/2023 12:26
26,631,0,56,22,30,27,28,1/6/2023 12:28
26,635,0,56,18,26,23,28,1/6/2023 12:30
26,644,0,56,22,30,27,28,1/6/2023 12:32
26,641,0,56,22,30,27,28,1/6/2023 12:34
26,651,0,56,22,30,27,28,1/6/2023 12:36
26,640,0,55,21,29,26,28,1/6/2023 12:38
26,640,0,55,21,29,26,28,1/6/2023 12:40
26,654,0,55,21,29,26,28,1/6/2023 12:42
26,652,0,55,22,30,27,28,1/6/2023 12:44
26,654,0,55,22,30,27,28,1/6/2023 12:46
26,655,0,55,22,31,28,28,1/6/2023 12:48
26,665,0,55,20,28,25,28,1/6/2023 12:50
26,672,0,55,21,29,26,28,1/6/2023 12:52
27,667,0,55,23,32,29,28,1/6/2023 12:54
26,672,0,55,23,32,29,28,1/6/2023 12:56
26,674,0,55,22,32,28,28,1/6/2023 12:58
26,674,0,55,20,28,25,28,1/6/2023 13:02
26,678,0,55,22,31,28,28,1/6/2023 13:04
26,680,0,55,20,28,25,28,1/6/2023 13:06
26,682,0,56,22,30,27,28,1/6/2023 13:08
26,690,0,56,20,28,25,28,1/6/2023 13:10
26,693,0,55,21,29,26,28,1/6/2023 13:12
26,703,0,55,22,30,27,28,1/6/2023 13:14
26,713,0,55,21,29,26,28,1/6/2023 13:16
26,702,0,55,22,30,27,28,1/6/2023 13:18
26,714,0,55,21,29,26,28,1/6/2023 13:20
26,707,0,56,21,29,26,28,1/6/2023 13:22
26,738,0,55,22,31,28,28,1/6/2023 13:24
26,694,0,55,21,29,26,28,1/6/2023 13:26
26,682,0,55,20,28,25,28,1/6/2023 13:28
26,686,0,56,22,30,27,28,1/6/2023 13:30
25,680,0,56,21,29,26,28,1/6/2023 13:32
25,693,0,56,22,30,27,28,1/6/2023 13:34
26,693,0,56,21,29,26,28,1/6/2023 13:36
25,695,0,56,20,28,25,28,1/6/2023 13:38
25,690,0,56,22,30,27,28,1/6/2023 13:40
25,706,0,56,21,29,26,28,1/6/2023 13:42
25,708,0,56,21,29,26,28,1/6/2023 13:44
25,711,0,56,19,27,24,28,1/6/2023 13:46
25,719,0,56,19,27,24,28,1/6/2023 13:48
26,736,0,55,22,30,27,28,1/6/2023 13:50
25,713,0,55,21,29,26,28,1/6/2023 13:52
26,753,0,55,21,29,26,28,1/6/2023 13:54
25,777,0,55,21,29,26,28,1/6/2023 13:56
26,712,0,55,20,28,25,28,1/6/2023 13:58
25,726,0,55,20,28,25,28,1/6/2023 14:02
26,733,0,55,20,28,25,28,1/6/2023 14:04
25,745,0,56,21,29,26,28,1/6/2023 14:06
26,744,0,56,23,32,29,28,1/6/2023 14:08
25,755,0,55,21,29,26,28,1/6/2023 14:10
25,748,0,56,20,28,25,28,1/6/2023 14:12
26,753,0,56,20,28,25,28,1/6/2023 14:14
25,751,0,55,22,30,27,28,1/6/2023 14:16
25,749,0,55,20,28,25,28,1/6/2023 14:18
25,752,0,56,22,30,27,28,1/6/2023 14:20
25,763,0,56,20,28,25,28,1/6/2023 14:22
25,753,0,55,21,29,26,28,1/6/2023 14:24
26,796,0,56,20,28,25,28,1/6/2023 14:26
25,767,0,56,21,29,26,28,1/6/2023 14:28
25,779,0,55,20,28,25,28,1/6/2023 14:30
25,752,0,56,21,29,26,28,1/6/2023 14:32
25,771,0,56,22,30,27,28,1/6/2023 14:34
25,748,0,56,24,34,30,28,1/6/2023 14:36
24,735,0,57,23,32,29,28,1/6/2023 14:38
24,754,0,57,22,31,28,28,1/6/2023 14:40
24,733,0,57,22,32,28,28,1/6/2023 14:42
24,715,0,57,24,34,30,28,1/6/2023 14:44
24,711,0,58,26,36,32,28,1/6/2023 14:46
23,710,0,58,25,35,31,26,1/6/2023 14:48
23,719,0,58,24,34,30,26,1/6/2023 14:50
23,732,0,58,22,30,27,26,1/6/2023 14:52
23,721,0,58,21,29,26,26,1/6/2023 14:54
22,713,0,58,22,31,28,26,1/6/2023 14:56
22,713,0,58,22,31,28,26,1/6/2023 14:58
23,708,0,58,21,29,26,26,1/6/2023 15:02
22,708,0,58,23,32,29,26,1/6/2023 15:04
23,706,0,58,24,34,30,26,1/6/2023 15:06
22,703,0,57,22,30,27,26,1/6/2023 15:08
22,698,0,57,22,31,28,28,1/6/2023 15:10
22,683,0,56,22,30,27,28,1/6/2023 15:12
23,714,0,56,22,31,28,28,1/6/2023 15:14
23,722,0,56,23,32,29,28,1/6/2023 15:16
22,746,0,56,22,31,28,28,1/6/2023 15:18
23,729,0,57,22,31,28,28,1/6/2023 15:20
23,721,0,57,22,30,27,28,1/6/2023 15:22
23,727,0,57,24,34,30,28,1/6/2023 15:24
23,722,0,57,23,32,29,28,1/6/2023 15:26
23,707,0,57,24,34,30,28,1/6/2023 15:28
23,693,0,56,24,34,30,28,1/6/2023 15:30
23,675,0,56,23,32,29,28,1/6/2023 15:32
23,713,0,56,22,31,28,28,1/6/2023 15:34
23,697,0,57,22,30,27,28,1/6/2023 15:36
23,701,0,56,23,32,29,28,1/6/2023 15:38
23,695,0,56,24,34,30,28,1/6/2023 15:40
23,694,0,56,26,36,32,28,1/6/2023 15:42
23,709,0,56,24,34,30,28,1/6/2023 15:44
23,688,0,56,25,35,31,28,1/6/2023 15:46
23,698,0,56,24,34,30,28,1/6/2023 15:48
23,692,0,56,24,34,30,28,1/6/2023 15:50
23,696,0,56,25,35,31,28,1/6/2023 15:52
23,717,0,56,23,32,29,28,1/6/2023 15:54
23,700,0,56,25,35,31,28,1/6/2023 15:56
23,693,0,56,24,34,30,28,1/6/2023 15:58
23,690,0,56,24,34,30,28,1/6/2023 16:02
23,698,0,56,25,35,31,28,1/6/2023 16:04
23,701,0,56,23,32,29,28,1/6/2023 16:06
24,702,0,56,24,34,30,28,1/6/2023 16:08
23,701,0,56,23,33,29,28,1/6/2023 16:10
24,697,0,55,24,34,30,28,1/6/2023 16:12
23,689,0,55,23,32,29,28,1/6/2023 16:14
23,716,0,55,26,36,32,28,1/6/2023 16:16
24,709,0,55,24,34,30,28,1/6/2023 16:18
24,749,0,56,23,32,29,28,1/6/2023 16:20
23,764,0,56,25,35,31,28,1/6/2023 16:22
24,766,0,57,22,30,27,28,1/6/2023 16:24
23,767,0,56,23,32,29,28,1/6/2023 16:26
23,765,0,56,25,35,31,28,1/6/2023 16:28
23,785,0,55,25,35,31,28,1/6/2023 16:30
23,781,0,55,23,32,29,28,1/6/2023 16:32
24,779,0,55,23,32,29,28,1/6/2023 16:34
23,789,0,55,22,30,27,28,1/6/2023 16:36
23,795,0,55,22,31,28,28,1/6/2023 16:38
23,801,0,56,23,32,29,28,1/6/2023 16:40
23,791,0,56,23,32,29,28,1/6/2023 16:42
24,794,0,57,24,34,30,28,1/6/2023 16:44
23,752,0,57,24,34,30,28,1/6/2023 16:46
23,791,0,57,24,34,30,28,1/6/2023 16:48
24,771,0,56,25,35,31,28,1/6/2023 16:50
23,750,0,56,23,32,29,28,1/6/2023 16:52
24,789,0,56,22,30,27,28,1/6/2023 16:54
23,760,0,56,22,31,28,28,1/6/2023 16:56
24,750,0,56,22,32,28,28,1/6/2023 16:58
23,765,0,56,22,30,27,28,1/6/2023 17:02
23,773,0,57,22,32,28,28,1/6/2023 17:04
24,777,0,57,23,33,29,28,1/6/2023 17:06
23,777,0,57,22,30,27,28,1/6/2023 17:08
24,759,0,56,22,31,28,28,1/6/2023 17:10
24,757,0,56,24,34,30,28,1/6/2023 17:12
24,776,0,56,24,34,30,28,1/6/2023 17:14
24,732,0,56,22,31,28,28,1/6/2023 17:16
23,743,0,56,26,36,32,28,1/6/2023 17:18
24,719,0,56,22,31,28,28,1/6/2023 17:20
24,745,0,56,24,34,30,28,1/6/2023 17:22
24,744,0,56,24,34,30,28,1/6/2023 17:24
24,743,0,56,22,31,28,28,1/6/2023 17:26
24,763,0,55,25,35,31,28,1/6/2023 17:28
24,743,0,55,22,31,28,28,1/6/2023 17:30
24,740,0,55,24,34,30,28,1/6/2023 17:32
24,769,0,55,23,32,29,28,1/6/2023 17:34
24,727,0,55,22,31,28,28,1/6/2023 17:36
24,732,0,56,23,32,29,28,1/6/2023 17:38
24,748,0,56,22,31,28,28,1/6/2023 17:40
24,755,0,56,24,34,30,28,1/6/2023 17:42
24,751,0,56,22,31,28,28,1/6/2023 17:44
24,751,0,56,22,31,28,28,1/6/2023 17:46
24,764,0,56,22,31,28,28,1/6/2023 17:48
24,748,0,55,21,29,26,28,1/6/2023 17:50
24,703,0,55,22,30,27,28,1/6/2023 17:52
24,740,0,55,22,31,28,28,1/6/2023 17:54
24,714,0,55,23,32,29,28,1/6/2023 17:56
24,726,0,55,22,31,28,28,1/6/2023 17:58
24,727,0,55,24,34,30,28,1/6/2023 18:02
24,725,0,55,22,30,27,28,1/6/2023 18:04
24,722,0,55,22,30,27,28,1/6/2023 18:06
24,732,0,55,23,32,29,28,1/6/2023 18:08
24,727,0,55,24,34,30,28,1/6/2023 18:10
24,732,0,55,22,30,27,28,1/6/2023 18:12
24,738,0,55,22,31,28,28,1/6/2023 18:14
24,740,0,55,22,30,27,28,1/6/2023 18:16
24,737,0,55,22,31,28,28,1/6/2023 18:18
24,733,0,57,22,31,28,28,1/6/2023 18:20
24,731,0,57,22,31,28,28,1/6/2023 18:22
24,730,0,58,22,30,27,28,1/6/2023 18:24
24,718,0,57,22,30,27,28,1/6/2023 18:26
23,700,0,57,22,30,27,28,1/6/2023 18:28
23,731,0,57,23,33,29,28,1/6/2023 18:30
23,677,0,56,23,32,29,28,1/6/2023 18:32
23,744,0,57,22,32,28,28,1/6/2023 18:34
23,718,0,57,23,32,29,28,1/6/2023 18:36
23,724,0,57,22,31,28,28,1/6/2023 18:38
24,728,0,57,22,30,27,28,1/6/2023 18:40
23,729,0,57,22,31,28,28,1/6/2023 18:42
23,761,0,57,22,30,27,28,1/6/2023 18:44
23,720,0,56,22,32,28,28,1/6/2023 18:46
23,720,0,56,22,31,28,28,1/6/2023 18:48
24,705,0,56,22,31,28,28,1/6/2023 18:50
23,701,0,56,24,34,30,28,1/6/2023 18:52
24,690,0,56,22,30,27,28,1/6/2023 18:54
23,693,0,55,24,34,30,28,1/6/2023 18:56
23,690,0,55,22,31,28,28,1/6/2023 18:58
24,689,0,55,23,32,29,28,1/6/2023 19:02
23,711,0,55,24,34,30,28,1/6/2023 19:04
24,658,0,55,24,34,30,28,1/6/2023 19:06
24,675,0,55,23,32,29,28,1/6/2023 19:08
23,669,0,55,22,31,28,28,1/6/2023 19:10
24,679,0,55,22,31,28,28,1/6/2023 19:12
24,668,0,56,23,32,29,28,1/6/2023 19:14
24,666,0,56,21,29,26,28,1/6/2023 19:16
23,661,0,56,22,31,28,28,1/6/2023 19:18
23,663,0,55,23,32,29,28,1/6/2023 19:20
23,669,0,56,22,30,27,28,1/6/2023 19:22
23,679,0,56,22,31,28,28,1/6/2023 19:24
23,679,0,56,24,34,30,28,1/6/2023 19:26
23,685,0,56,22,31,28,28,1/6/2023 19:28
23,715,0,56,22,31,28,28,1/6/2023 19:30
23,676,0,56,22,31,28,28,1/6/2023 19:32
23,674,0,57,22,30,27,28,1/6/2023 19:34
23,670,0,57,22,30,27,28,1/6/2023 19:36
23,672,0,57,20,28,25,28,1/6/2023 19:38
23,665,0,57,22,31,28,28,1/6/2023 19:40
23,663,0,57,21,29,26,28,1/6/2023 19:42
23,619,0,57,20,28,25,28,1/6/2023 19:44
23,635,0,57,21,29,26,28,1/6/2023 19:46
23,664,0,57,21,30,26,28,1/6/2023 19:48
22,662,0,57,20,28,25,28,1/6/2023 19:50
23,665,0,57,22,30,27,28,1/6/2023 19:52
22,647,0,57,20,28,25,28,1/6/2023 19:54
23,642,0,57,22,31,28,28,1/6/2023 19:56
22,624,0,56,20,28,25,28,1/6/2023 19:58
23,601,0,56,20,28,25,28,1/6/2023 20:02
23,636,0,56,21,29,26,28,1/6/2023 20:04
23,636,0,56,22,30,27,28,1/6/2023 20:06
23,639,0,57,21,29,26,28,1/6/2023 20:08
23,626,0,56,21,29,26,28,1/6/2023 20:10
23,628,0,56,20,28,25,28,1/6/2023 20:12
23,632,0,56,20,28,25,28,1/6/2023 20:14
23,624,0,56,22,30,27,28,1/6/2023 20:16
23,608,0,56,20,28,25,28,1/6/2023 20:18
23,612,0,56,20,28,25,28,1/6/2023 20:20
23,620,0,56,22,30,27,28,1/6/2023 20:22
23,615,0,56,21,29,26,28,1/6/2023 20:24
23,597,0,56,18,26,23,28,1/6/2023 20:26
23,630,0,56,19,27,24,28,1/6/2023 20:28
23,581,0,56,19,27,24,28,1/6/2023 20:30
23,593,0,56,21,29,26,28,1/6/2023 20:32
23,618,0,56,19,27,24,28,1/6/2023 20:34
23,609,0,56,21,29,26,28,1/6/2023 20:36
23,609,0,56,21,29,26,28,1/6/2023 20:38
23,617,0,57,21,29,26,28,1/6/2023 20:40
23,650,0,57,20,28,25,28,1/6/2023 20:42
23,650,0,57,20,28,25,28,1/6/2023 20:44
23,610,0,56,19,27,24,28,1/6/2023 20:46
23,600,0,56,20,28,25,28,1/6/2023 20:48
23,600,0,56,19,27,24,28,1/6/2023 20:50
23,595,0,56,19,27,24,28,1/6/2023 20:52
23,603,0,56,21,29,26,28,1/6/2023 20:54
23,607,0,57,21,29,26,28,1/6/2023 20:56
23,640,0,57,20,28,25,28,1/6/2023 20:58
23,612,0,57,20,28,25,28,1/6/2023 21:02
23,617,0,57,17,25,22,28,1/6/2023 21:04
23,615,0,56,19,27,24,28,1/6/2023 21:06
23,616,0,55,19,27,24,28,1/6/2023 21:08
23,618,0,55,20,28,25,28,1/6/2023 21:10
23,617,0,56,19,27,24,28,1/6/2023 21:12
23,603,0,57,18,26,23,28,1/6/2023 21:14
23,635,0,57,20,28,25,28,1/6/2023 21:16
23,621,0,58,20,28,25,28,1/6/2023 21:18
23,623,0,58,21,29,26,28,1/6/2023 21:20
23,647,0,58,20,28,25,28,1/6/2023 21:22
23,644,0,57,21,29,26,28,1/6/2023 21:24
23,660,0,57,20,28,25,28,1/6/2023 21:26
23,653,0,57,22,30,27,28,1/6/2023 21:28
23,699,0,57,22,30,27,28,1/6/2023 21:30
24,726,0,57,20,28,25,28,1/6/2023 21:32
23,687,0,57,20,28,25,28,1/6/2023 21:34
24,720,0,57,21,29,26,28,1/6/2023 21:36
23,756,0,57,21,29,26,28,1/6/2023 21:38
23,731,0,58,22,31,28,28,1/6/2023 21:40
23,746,0,58,21,29,26,28,1/6/2023 21:42
23,753,0,58,18,26,23,28,1/6/2023 21:44
23,764,0,58,20,28,25,28,1/6/2023 21:46
23,765,0,58,21,29,26,28,1/6/2023 21:48
23,772,0,58,21,29,26,28,1/6/2023 21:50
23,753,0,58,22,31,28,28,1/6/2023 21:52
23,769,0,58,20,28,25,28,1/6/2023 21:54
24,757,0,58,21,29,26,28,1/6/2023 21:56
23,772,0,58,20,28,25,28,1/6/2023 21:58
24,773,0,59,20,28,25,28,1/6/2023 22:02
23,769,0,59,22,30,27,28,1/6/2023 22:04
23,772,0,59,21,29,26,28,1/6/2023 22:06
23,771,0,59,22,31,28,28,1/6/2023 22:08
23,778,0,59,21,29,26,28,1/6/2023 22:10
24,784,0,59,22,30,27,28,1/6/2023 22:12
23,792,0,59,20,28,25,28,1/6/2023 22:14
23,779,0,59,22,30,27,28,1/6/2023 22:16
23,786,0,59,21,29,26,28,1/6/2023 22:18
24,783,0,59,21,29,26,28,1/6/2023 22:20
24,795,0,58,19,27,24,28,1/6/2023 22:22
24,828,0,58,21,29,26,28,1/6/2023 22:24
24,776,0,58,22,30,27,28,1/6/2023 22:26
24,793,0,57,22,30,27,28,1/6/2023 22:28
25,791,0,57,22,30,27,29,1/6/2023 22:30
24,788,0,58,22,31,28,29,1/6/2023 22:32
25,786,0,58,22,30,27,28,1/6/2023 22:34
24,788,0,58,24,34,30,28,1/6/2023 22:36
24,820,0,58,26,36,32,28,1/6/2023 22:38
24,767,0,59,25,35,31,28,1/6/2023 22:40
24,798,0,59,24,34,30,28,1/6/2023 22:42
24,801,0,59,21,29,26,28,1/6/2023 22:44
24,792,0,59,22,31,28,28,1/6/2023 22:46
24,789,0,59,24,34,30,28,1/6/2023 22:48
24,785,0,59,24,34,30,28,1/6/2023 22:50
24,787,0,59,24,34,30,28,1/6/2023 22:52
24,792,0,59,25,35,31,28,1/6/2023 22:54
24,781,0,59,26,36,32,28,1/6/2023 22:56
24,792,0,59,26,36,32,28,1/6/2023 22:58
24,787,0,59,24,34,30,28,1/6/2023 23:02
24,765,0,59,24,34,30,28,1/6/2023 23:04
24,772,0,59,24,34,30,28,1/6/2023 23:06
24,769,0,59,24,34,30,28,1/6/2023 23:08
24,804,0,59,24,34,30,28,1/6/2023 23:10
24,784,0,59,24,34,30,28,1/6/2023 23:12
24,806,0,59,24,34,30,28,1/6/2023 23:14
24,789,0,59,23,32,29,28,1/6/2023 23:16
24,774,0,59,24,34,30,28,1/6/2023 23:18
24,768,0,59,25,35,31,28,1/6/2023 23:20
24,765,0,59,25,35,31,28,1/6/2023 23:22
24,765,0,59,22,31,27,28,1/6/2023 23:24
24,770,0,59,26,36,32,28,1/6/2023 23:26
24,772,0,59,24,34,30,28,1/6/2023 23:28
24,769,0,60,22,32,28,28,1/6/2023 23:30
24,769,0,60,24,34,30,28,1/6/2023 23:32
24,760,0,59,24,34,30,28,1/6/2023 23:34
24,761,0,59,24,34,30,28,1/6/2023 23:36
24,768,0,59,23,33,29,28,1/6/2023 23:38
24,758,0,59,26,36,32,28,1/6/2023 23:40
24,759,0,60,25,35,31,28,1/6/2023 23:42
23,755,0,59,24,34,30,28,1/6/2023 23:44
24,759,0,60,24,34,30,28,1/6/2023 23:46
24,752,0,59,24,34,30,28,1/6/2023 23:48
24,760,0,60,24,34,30,28,1/6/2023 23:50
24,761,0,59,24,34,30,28,1/6/2023 23:52
24,773,0,59,24,34,30,28,1/7/2023 0:02
24,758,0,60,26,36,32,28,1/7/2023 0:04
24,750,0,60,23,32,29,28,1/7/2023 0:06
24,751,0,59,25,35,31,28,1/7/2023 0:08
24,755,0,60,24,34,30,28,1/7/2023 0:12
24,749,0,60,26,36,32,28,1/7/2023 0:14
24,748,0,60,25,35,31,28,1/7/2023 0:16
24,746,0,59,25,35,31,28,1/7/2023 0:18
24,745,0,60,26,37,33,28,1/7/2023 0:20
24,746,0,59,26,36,32,28,1/7/2023 0:24
24,741,0,59,24,34,30,28,1/7/2023 0:26
24,741,0,59,24,34,30,28,1/7/2023 0:28
24,741,0,58,25,35,31,28,1/7/2023 0:30
24,726,0,58,26,36,32,29,1/7/2023 0:32
24,727,0,58,26,37,33,29,1/7/2023 0:34
24,732,0,58,26,36,32,29,1/7/2023 0:36
24,725,0,58,26,37,32,28,1/7/2023 0:38
24,725,0,59,26,36,32,28,1/7/2023 0:40
24,719,0,59,24,34,30,28,1/7/2023 0:42
24,715,0,59,25,35,31,28,1/7/2023 0:44
24,709,0,59,26,36,32,28,1/7/2023 0:46
24,703,0,59,26,36,32,28,1/7/2023 0:48
24,700,0,59,26,36,32,28,1/7/2023 0:50
24,708,0,59,26,36,32,28,1/7/2023 0:52
24,705,0,59,24,35,30,28,1/7/2023 0:54
24,707,0,59,25,35,31,28,1/7/2023 0:56
24,702,0,59,24,34,30,28,1/7/2023 0:58
24,710,0,59,24,34,30,28,1/7/2023 1:02
24,701,0,59,24,34,30,28,1/7/2023 1:04
24,701,0,59,25,35,31,28,1/7/2023 1:06
24,684,0,59,25,35,31,28,1/7/2023 1:08
24,679,0,59,26,36,32,28,1/7/2023 1:10
24,685,0,59,26,36,32,28,1/7/2023 1:12
24,675,0,59,27,38,34,28,1/7/2023 1:14
24,674,0,59,26,36,32,28,1/7/2023 1:16
23,683,0,59,25,35,31,28,1/7/2023 1:18
24,651,0,59,27,38,34,28,1/7/2023 1:20
23,673,0,59,26,37,32,28,1/7/2023 1:22
24,660,0,60,25,35,31,28,1/7/2023 1:24
23,660,0,60,24,34,30,28,1/7/2023 1:26
23,658,0,60,26,36,32,28,1/7/2023 1:28
23,663,0,59,26,37,33,28,1/7/2023 1:30
24,695,0,60,27,38,34,28,1/7/2023 1:32
23,647,0,60,26,37,33,28,1/7/2023 1:34
23,629,0,60,26,36,32,28,1/7/2023 1:36
23,649,0,60,26,37,33,28,1/7/2023 1:38
23,643,0,60,24,34,30,28,1/7/2023 1:40
24,676,0,60,26,37,33,28,1/7/2023 1:42
23,646,0,60,27,38,34,28,1/7/2023 1:44
23,639,0,60,25,35,31,28,1/7/2023 1:46
23,651,0,60,25,35,31,28,1/7/2023 1:48
23,638,0,60,26,37,33,28,1/7/2023 1:50
24,645,0,60,24,34,30,28,1/7/2023 1:52
23,634,0,60,25,35,31,28,1/7/2023 1:54
23,635,0,60,26,37,33,28,1/7/2023 1:56
23,628,0,60,26,37,33,28,1/7/2023 1:58
23,636,0,60,26,37,33,28,1/7/2023 2:02
23,631,0,60,24,34,30,28,1/7/2023 2:04
23,664,0,60,26,36,32,28,1/7/2023 2:06
23,630,0,60,28,40,35,28,1/7/2023 2:08
23,632,0,60,29,41,36,28,1/7/2023 2:10
23,626,0,60,26,38,33,28,1/7/2023 2:12
23,618,0,60,26,37,33,28,1/7/2023 2:14
23,603,0,60,28,40,35,28,1/7/2023 2:16
23,615,0,60,26,36,32,28,1/7/2023 2:18
23,607,0,60,26,38,33,28,1/7/2023 2:20
23,603,0,60,26,36,32,28,1/7/2023 2:22
23,596,0,60,27,38,34,28,1/7/2023 2:24
23,595,0,59,27,38,34,28,1/7/2023 2:26
23,594,0,59,27,38,34,28,1/7/2023 2:28
23,583,0,58,27,39,34,29,1/7/2023 2:30
24,588,0,59,27,38,34,29,1/7/2023 2:32
23,578,0,59,27,39,34,28,1/7/2023 2:34
24,584,0,59,27,38,34,28,1/7/2023 2:36
23,582,0,60,27,38,34,28,1/7/2023 2:38
23,573,0,60,27,38,34,28,1/7/2023 2:40
23,571,0,60,26,37,33,28,1/7/2023 2:42
23,577,0,60,28,40,35,28,1/7/2023 2:44
23,578,0,60,29,40,36,28,1/7/2023 2:46
23,574,0,60,28,40,35,28,1/7/2023 2:48
23,575,0,60,27,38,34,28,1/7/2023 2:50
23,567,0,60,27,38,34,28,1/7/2023 2:52
23,571,0,60,26,38,33,28,1/7/2023 2:54
23,558,0,60,27,38,34,28,1/7/2023 2:56
23,569,0,60,26,38,33,28,1/7/2023 2:58
23,563,0,60,27,39,34,28,1/7/2023 3:02
23,579,0,60,27,38,34,28,1/7/2023 3:04
22,567,0,60,31,43,38,28,1/7/2023 3:06
22,565,0,60,29,40,36,28,1/7/2023 3:08
23,568,0,60,28,39,35,28,1/7/2023 3:10
22,565,0,60,27,38,34,28,1/7/2023 3:12
23,569,0,60,27,38,34,28,1/7/2023 3:14
22,564,0,60,28,39,35,28,1/7/2023 3:16
22,566,0,60,26,37,33,28,1/7/2023 3:18
